route_id,trip_id,service_id,trip_short_name,trip_headsign,direction_id,shape_id
A,L2AS2_054-SAB,BEI A AND B BLV Sabados,L2AS2_054-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_055-DOM,BEI A AND B BLV Domingos,L2AS2_055-DOM,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_057-SAB,BEI A AND B BLV Sabados,L2AS2_057-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_058-DOM,BEI A AND B BLV Domingos,L2AS2_058-DOM,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_059-DOM,BEI A AND B BLV Domingos,L2AS2_059-DOM,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_060-SAB,BEI A AND B BLV Sabados,L2AS2_060-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_062-DOM,BEI A AND B BLV Domingos,L2AS2_062-DOM,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_063-DOM,BEI A AND B BLV Domingos,L2AS2_063-DOM,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_063-SAB,BEI A AND B BLV Sabados,L2AS2_063-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_066-DOM,BEI A AND B BLV Domingos,L2AS2_066-DOM,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_066-SAB,BEI A AND B BLV Sabados,L2AS2_066-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_067-DOM,BEI A AND B BLV Domingos,L2AS2_067-DOM,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_069-SAB,BEI A AND B BLV Sabados,L2AS2_069-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_070-DOM,BEI A AND B BLV Domingos,L2AS2_070-DOM,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_071-DOM,BEI A AND B BLV Domingos,L2AS2_071-DOM,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_072-SAB,BEI A AND B BLV Sabados,L2AS2_072-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_074-DOM,BEI A AND B BLV Domingos,L2AS2_074-DOM,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_075-DOM,BEI A AND B BLV Domingos,L2AS2_075-DOM,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_075-SAB,BEI A AND B BLV Sabados,L2AS2_075-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_078-DOM,BEI A AND B BLV Domingos,L2AS2_078-DOM,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_078-SAB,BEI A AND B BLV Sabados,L2AS2_078-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_079-DOM,BEI A AND B BLV Domingos,L2AS2_079-DOM,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_081-SAB,BEI A AND B BLV Sabados,L2AS2_081-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_082-DOM,BEI A AND B BLV Domingos,L2AS2_082-DOM,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_083-DOM,BEI A AND B BLV Domingos,L2AS2_083-DOM,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_084-SAB,BEI A AND B BLV Sabados,L2AS2_084-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_086-DOM,BEI A AND B BLV Domingos,L2AS2_086-DOM,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_087-DOM,BEI A AND B BLV Domingos,L2AS2_087-DOM,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_087-SAB,BEI A AND B BLV Sabados,L2AS2_087-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_090-SAB,BEI A AND B BLV Sabados,L2AS2_090-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_093-SAB,BEI A AND B BLV Sabados,L2AS2_093-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_096-SAB,BEI A AND B BLV Sabados,L2AS2_096-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_099-SAB,BEI A AND B BLV Sabados,L2AS2_099-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_102-SAB,BEI A AND B BLV Sabados,L2AS2_102-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_105-SAB,BEI A AND B BLV Sabados,L2AS2_105-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_108-SAB,BEI A AND B BLV Sabados,L2AS2_108-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_111-SAB,BEI A AND B BLV Sabados,L2AS2_111-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_114-SAB,BEI A AND B BLV Sabados,L2AS2_114-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_117-SAB,BEI A AND B BLV Sabados,L2AS2_117-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_120-SAB,BEI A AND B BLV Sabados,L2AS2_120-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_123-SAB,BEI A AND B BLV Sabados,L2AS2_123-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_503-DOM,BEI A AND B BLV Domingos,L2AS2_503-DOM,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS2_504-DOM,BEI A AND B BLV Domingos,L2AS2_504-DOM,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS2_505-DOM,BEI A AND B BLV Domingos,L2AS2_505-DOM,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_001-LAB,BEI A BLV Laborables,L2AS3_001-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_002-LAB,BEI A BLV Laborables,L2AS3_002-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_002-SAB,BEI A AND B BLV Sabados,L2AS3_002-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_003-LAB,BEI A BLV Laborables,L2AS3_003-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_004-LAB,BEI A BLV Laborables,L2AS3_004-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_005-LAB,BEI A BLV Laborables,L2AS3_005-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_005-SAB,BEI A AND B BLV Sabados,L2AS3_005-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_006-LAB,BEI A BLV Laborables,L2AS3_006-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_007-LAB,BEI A BLV Laborables,L2AS3_007-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_008-LAB,BEI A BLV Laborables,L2AS3_008-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_008-SAB,BEI A AND B BLV Sabados,L2AS3_008-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_009-LAB,BEI A BLV Laborables,L2AS3_009-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_010-LAB,BEI A BLV Laborables,L2AS3_010-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_011-LAB,BEI A BLV Laborables,L2AS3_011-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_011-SAB,BEI A AND B BLV Sabados,L2AS3_011-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_012-LAB,BEI A BLV Laborables,L2AS3_012-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_013-LAB,BEI A BLV Laborables,L2AS3_013-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_014-LAB,BEI A BLV Laborables,L2AS3_014-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_014-SAB,BEI A AND B BLV Sabados,L2AS3_014-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_015-LAB,BEI A BLV Laborables,L2AS3_015-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_016-LAB,BEI A BLV Laborables,L2AS3_016-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_017-LAB,BEI A BLV Laborables,L2AS3_017-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_017-SAB,BEI A AND B BLV Sabados,L2AS3_017-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_018-LAB,BEI A BLV Laborables,L2AS3_018-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_019-LAB,BEI A BLV Laborables,L2AS3_019-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_020-LAB,BEI A BLV Laborables,L2AS3_020-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_020-SAB,BEI A AND B BLV Sabados,L2AS3_020-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_021-LAB,BEI A BLV Laborables,L2AS3_021-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_022-LAB,BEI A BLV Laborables,L2AS3_022-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_023-LAB,BEI A BLV Laborables,L2AS3_023-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_023-SAB,BEI A AND B BLV Sabados,L2AS3_023-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_024-LAB,BEI A BLV Laborables,L2AS3_024-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_025-LAB,BEI A BLV Laborables,L2AS3_025-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_026-LAB,BEI A BLV Laborables,L2AS3_026-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_026-SAB,BEI A AND B BLV Sabados,L2AS3_026-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_027-LAB,BEI A BLV Laborables,L2AS3_027-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_028-LAB,BEI A BLV Laborables,L2AS3_028-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_029-LAB,BEI A BLV Laborables,L2AS3_029-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_029-SAB,BEI A AND B BLV Sabados,L2AS3_029-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_030-LAB,BEI A BLV Laborables,L2AS3_030-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_031-LAB,BEI A BLV Laborables,L2AS3_031-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_032-LAB,BEI A BLV Laborables,L2AS3_032-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_032-SAB,BEI A AND B BLV Sabados,L2AS3_032-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_033-LAB,BEI A BLV Laborables,L2AS3_033-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_034-LAB,BEI A BLV Laborables,L2AS3_034-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_035-LAB,BEI A BLV Laborables,L2AS3_035-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_035-SAB,BEI A AND B BLV Sabados,L2AS3_035-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_036-LAB,BEI A BLV Laborables,L2AS3_036-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_037-LAB,BEI A BLV Laborables,L2AS3_037-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_038-LAB,BEI A BLV Laborables,L2AS3_038-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_038-SAB,BEI A AND B BLV Sabados,L2AS3_038-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_039-LAB,BEI A BLV Laborables,L2AS3_039-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_040-LAB,BEI A BLV Laborables,L2AS3_040-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_041-LAB,BEI A BLV Laborables,L2AS3_041-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_041-SAB,BEI A AND B BLV Sabados,L2AS3_041-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_042-LAB,BEI A BLV Laborables,L2AS3_042-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_043-LAB,BEI A BLV Laborables,L2AS3_043-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_044-LAB,BEI A BLV Laborables,L2AS3_044-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_044-SAB,BEI A AND B BLV Sabados,L2AS3_044-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_047-SAB,BEI A AND B BLV Sabados,L2AS3_047-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_050-SAB,BEI A AND B BLV Sabados,L2AS3_050-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_053-SAB,BEI A AND B BLV Sabados,L2AS3_053-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_056-SAB,BEI A AND B BLV Sabados,L2AS3_056-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_059-SAB,BEI A AND B BLV Sabados,L2AS3_059-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_062-SAB,BEI A AND B BLV Sabados,L2AS3_062-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_065-SAB,BEI A AND B BLV Sabados,L2AS3_065-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_068-SAB,BEI A AND B BLV Sabados,L2AS3_068-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_071-SAB,BEI A AND B BLV Sabados,L2AS3_071-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_074-SAB,BEI A AND B BLV Sabados,L2AS3_074-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_077-SAB,BEI A AND B BLV Sabados,L2AS3_077-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_080-SAB,BEI A AND B BLV Sabados,L2AS3_080-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_083-SAB,BEI A AND B BLV Sabados,L2AS3_083-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_086-SAB,BEI A AND B BLV Sabados,L2AS3_086-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_089-SAB,BEI A AND B BLV Sabados,L2AS3_089-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_092-SAB,BEI A AND B BLV Sabados,L2AS3_092-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_095-SAB,BEI A AND B BLV Sabados,L2AS3_095-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_098-SAB,BEI A AND B BLV Sabados,L2AS3_098-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_101-SAB,BEI A AND B BLV Sabados,L2AS3_101-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_104-SAB,BEI A AND B BLV Sabados,L2AS3_104-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_107-SAB,BEI A AND B BLV Sabados,L2AS3_107-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_110-SAB,BEI A AND B BLV Sabados,L2AS3_110-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_113-SAB,BEI A AND B BLV Sabados,L2AS3_113-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_116-SAB,BEI A AND B BLV Sabados,L2AS3_116-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS3_119-SAB,BEI A AND B BLV Sabados,L2AS3_119-SAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS3_122-SAB,BEI A AND B BLV Sabados,L2AS3_122-SAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_001-LAB,BEI A BLV Laborables,L2AS4_001-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_002-LAB,BEI A BLV Laborables,L2AS4_002-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_003-LAB,BEI A BLV Laborables,L2AS4_003-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_004-LAB,BEI A BLV Laborables,L2AS4_004-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_005-LAB,BEI A BLV Laborables,L2AS4_005-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_006-LAB,BEI A BLV Laborables,L2AS4_006-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_007-LAB,BEI A BLV Laborables,L2AS4_007-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_008-LAB,BEI A BLV Laborables,L2AS4_008-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_009-LAB,BEI A BLV Laborables,L2AS4_009-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_010-LAB,BEI A BLV Laborables,L2AS4_010-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_011-LAB,BEI A BLV Laborables,L2AS4_011-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_012-LAB,BEI A BLV Laborables,L2AS4_012-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_013-LAB,BEI A BLV Laborables,L2AS4_013-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_014-LAB,BEI A BLV Laborables,L2AS4_014-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_015-LAB,BEI A BLV Laborables,L2AS4_015-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_016-LAB,BEI A BLV Laborables,L2AS4_016-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_017-LAB,BEI A BLV Laborables,L2AS4_017-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_018-LAB,BEI A BLV Laborables,L2AS4_018-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_019-LAB,BEI A BLV Laborables,L2AS4_019-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_020-LAB,BEI A BLV Laborables,L2AS4_020-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_021-LAB,BEI A BLV Laborables,L2AS4_021-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_022-LAB,BEI A BLV Laborables,L2AS4_022-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_023-LAB,BEI A BLV Laborables,L2AS4_023-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_024-LAB,BEI A BLV Laborables,L2AS4_024-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_025-LAB,BEI A BLV Laborables,L2AS4_025-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_026-LAB,BEI A BLV Laborables,L2AS4_026-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_027-LAB,BEI A BLV Laborables,L2AS4_027-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_028-LAB,BEI A BLV Laborables,L2AS4_028-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_029-LAB,BEI A BLV Laborables,L2AS4_029-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_030-LAB,BEI A BLV Laborables,L2AS4_030-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_031-LAB,BEI A BLV Laborables,L2AS4_031-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_032-LAB,BEI A BLV Laborables,L2AS4_032-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_033-LAB,BEI A BLV Laborables,L2AS4_033-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_034-LAB,BEI A BLV Laborables,L2AS4_034-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_035-LAB,BEI A BLV Laborables,L2AS4_035-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_036-LAB,BEI A BLV Laborables,L2AS4_036-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_037-LAB,BEI A BLV Laborables,L2AS4_037-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_038-LAB,BEI A BLV Laborables,L2AS4_038-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_039-LAB,BEI A BLV Laborables,L2AS4_039-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_040-LAB,BEI A BLV Laborables,L2AS4_040-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_041-LAB,BEI A BLV Laborables,L2AS4_041-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_042-LAB,BEI A BLV Laborables,L2AS4_042-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_043-LAB,BEI A BLV Laborables,L2AS4_043-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS4_044-LAB,BEI A BLV Laborables,L2AS4_044-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS4_045-LAB,BEI A BLV Laborables,L2AS4_045-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_001-LAB,BEI A BLV Laborables,L2AS5_001-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_002-LAB,BEI A BLV Laborables,L2AS5_002-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_003-LAB,BEI A BLV Laborables,L2AS5_003-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_004-LAB,BEI A BLV Laborables,L2AS5_004-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_005-LAB,BEI A BLV Laborables,L2AS5_005-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_006-LAB,BEI A BLV Laborables,L2AS5_006-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_007-LAB,BEI A BLV Laborables,L2AS5_007-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_008-LAB,BEI A BLV Laborables,L2AS5_008-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_009-LAB,BEI A BLV Laborables,L2AS5_009-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_010-LAB,BEI A BLV Laborables,L2AS5_010-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_011-LAB,BEI A BLV Laborables,L2AS5_011-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_012-LAB,BEI A BLV Laborables,L2AS5_012-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_013-LAB,BEI A BLV Laborables,L2AS5_013-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_014-LAB,BEI A BLV Laborables,L2AS5_014-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_015-LAB,BEI A BLV Laborables,L2AS5_015-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_016-LAB,BEI A BLV Laborables,L2AS5_016-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_017-LAB,BEI A BLV Laborables,L2AS5_017-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_018-LAB,BEI A BLV Laborables,L2AS5_018-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_019-LAB,BEI A BLV Laborables,L2AS5_019-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_020-LAB,BEI A BLV Laborables,L2AS5_020-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_021-LAB,BEI A BLV Laborables,L2AS5_021-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_022-LAB,BEI A BLV Laborables,L2AS5_022-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_023-LAB,BEI A BLV Laborables,L2AS5_023-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_024-LAB,BEI A BLV Laborables,L2AS5_024-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_025-LAB,BEI A BLV Laborables,L2AS5_025-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_026-LAB,BEI A BLV Laborables,L2AS5_026-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_027-LAB,BEI A BLV Laborables,L2AS5_027-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_028-LAB,BEI A BLV Laborables,L2AS5_028-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_029-LAB,BEI A BLV Laborables,L2AS5_029-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_030-LAB,BEI A BLV Laborables,L2AS5_030-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_031-LAB,BEI A BLV Laborables,L2AS5_031-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_032-LAB,BEI A BLV Laborables,L2AS5_032-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_033-LAB,BEI A BLV Laborables,L2AS5_033-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_034-LAB,BEI A BLV Laborables,L2AS5_034-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_035-LAB,BEI A BLV Laborables,L2AS5_035-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_036-LAB,BEI A BLV Laborables,L2AS5_036-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
A,L2AS5_037-LAB,BEI A BLV Laborables,L2AS5_037-LAB,BEI A / BOULEVARD,0,sha-c3e99cef
A,L2AS5_038-LAB,BEI A BLV Laborables,L2AS5_038-LAB,BEI A / MENDIZORROTZA,0,sha-a6299ed2
